entity_id,brand_key,brand,product_key,product,variant,gtin,heat_shu,heat_basis,us_availability,evidence_url,price,price_currency,buy_url,in_stock,store_domain,first_observed_at,last_observed_at,names_version,matcher_version,prompt_version,sources,source_count,tiers,hotones_seasons,duplicate_candidate,duplicate_candidate_count,duplicate_of_candidates,corroboration,review_count,review_outlets,review_stance_mix,rules_version
sauce:|brain-damage-hot-sauce-with-plastic-brain-topper,,,brain-damage-hot-sauce-with-plastic-brain-topper,Brain damage hot sauce with plastic brain topper,,00090888000308,,,retail_listing,http://world-en.openfoodfacts.org/product/0090888000308/brain-damage-hot-sauce-with-plastic-brain-topper,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|brand-sweet-heat-with-honey,,,brand-sweet-heat-with-honey,Brand sweet heat with honey hot sauce,,00190298001732,,,retail_listing,http://world-en.openfoodfacts.org/product/0190298001732/brand-sweet-heat-with-honey-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|brewers-hot-sauce-selections-each-jalapeno-cayenne,,,brewers-hot-sauce-selections-each-jalapeno-cayenne,Brewers hot sauce selections each jalapeno cayenne,,00044219011440,,,retail_listing,http://world-en.openfoodfacts.org/product/0044219011440/brewers-hot-sauce-selections-each-jalapeno-cayenne,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|brewmasters-premium-wing,,,brewmasters-premium-wing,Brewmasters premium wing sauce,,00004122310016,,,retail_listing,http://world-en.openfoodfacts.org/product/0004122310016/brewmasters-premium-wing-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|british-sriracha-and-honey-chicken-wings,,,british-sriracha-and-honey-chicken-wings,British sriracha and honey chicken wings,,,,,retail_listing,http://world-en.openfoodfacts.org/product/10500016966835100299/british-sriracha-and-honey-chicken-wings,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|bubba-gump-s,,,bubba-gump-s,Bubba Gump’s Hot Sauce,,00788823092906,,,retail_listing,http://world-en.openfoodfacts.org/product/0788823092906/bubba-gump-s-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffa-lola,,,buffa-lola,Buffa “lola” hot sauce,,00850010472065,,,retail_listing,http://world-en.openfoodfacts.org/product/0850010472065/buffa-lola-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-lime-cilantro-buffalo-wing,,,buffalo-lime-cilantro-buffalo-wing,Buffalo Lime Cilantro Buffalo Wing Sauce,,00893950001049,,,retail_listing,http://world-en.openfoodfacts.org/product/0893950001049/buffalo-lime-cilantro-buffalo-wing-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-sauce-medium-heat,,,buffalo-sauce-medium-heat,Buffalo sauce - medium heat,,00070407020604,,,retail_listing,http://world-en.openfoodfacts.org/product/0070407020604/buffalo-sauce-medium-heat,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-style-boneless-chicken-bites-sriracha,,,buffalo-style-boneless-chicken-bites-sriracha,"Buffalo-style boneless chicken bites, sriracha",,00046704000090,,,retail_listing,http://world-en.openfoodfacts.org/product/0046704000090/buffalo-style-boneless-chicken-bites-sriracha,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-style-sriracha-glazed-chicken,,,buffalo-style-sriracha-glazed-chicken,Buffalo style sriracha glazed chicken,,00072745804625,,,retail_listing,http://world-en.openfoodfacts.org/product/0072745804625/buffalo-style-sriracha-glazed-chicken-buffalo-style-sriracha,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-wild-wings-medium-buffalo,,,buffalo-wild-wings-medium-buffalo,Buffalo Wild Wings Medium Buffalo sauce,,00070200513952,,,retail_listing,http://world-en.openfoodfacts.org/product/0070200513952/buffalo-wild-wings-medium-buffalo-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-wing-hot-sauce-cheddar,,,buffalo-wing-hot-sauce-cheddar,Buffalo wing hot sauce cheddar,,00633622104032,,,retail_listing,http://world-en.openfoodfacts.org/product/0633622104032/buffalo-wing-hot-sauce-cheddar,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|buffalo-wing-sauce-dip,,,buffalo-wing-sauce-dip,Buffalo Wing sauce & dip,,00406558549150,,,retail_listing,http://world-en.openfoodfacts.org/product/0406558549150/buffalo-wing-sauce-dip,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|bulliard-s-garlic,,,bulliard-s-garlic,Bulliard’s Garlic Hot Sauce,,00781923604208,,,retail_listing,http://world-en.openfoodfacts.org/product/0781923604208/bulliard-s-garlic-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|burning-bandido-mexican-sriracha,,,burning-bandido-mexican-sriracha,Burning Bandido Mexican Sriracha Sauce,,00855378008062,,,retail_listing,http://world-en.openfoodfacts.org/product/0855378008062/burning-bandido-mexican-sriracha-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|burnt-at-stake-habanero,,,burnt-at-stake-habanero,Burnt at Stake Habanero Hot Sauce,,00853511003417,,,retail_listing,http://world-en.openfoodfacts.org/product/0853511003417/burnt-at-stake-habanero-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|butter-toffee-peanuts-sriracha,,,butter-toffee-peanuts-sriracha,Butter toffee peanuts sriracha,,00076138172803,,,retail_listing,http://world-en.openfoodfacts.org/product/0076138172803/butter-toffee-peanuts-sriracha,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cajohns-el-chupacabra,,,cajohns-el-chupacabra,Cajohns el chupacabra hot sauce,,00647293004508,,,retail_listing,http://world-en.openfoodfacts.org/product/0647293004508/cajohns-el-chupacabra-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cajun-style,,,cajun-style,Cajun style hot sauce,,00751936000106,,,retail_listing,http://world-en.openfoodfacts.org/product/0751936000106/cajun-style-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|calabria,,,calabria,Calabria hot sauce,,00860005912223,,,retail_listing,http://world-en.openfoodfacts.org/product/0860005912223/calabria-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|calabrian-chiles-in-oil,,,calabrian-chiles-in-oil,Calabrian Chiles In Oil,,00000004849014,,,retail_listing,http://world-en.openfoodfacts.org/product/04849014/calabrian-chiles-in-oil,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|calabrian-spicy,,,calabrian-spicy,Calabrian spicy sauce,,00860008315847,,,retail_listing,http://world-en.openfoodfacts.org/product/0860008315847/calabrian-spicy-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|california-habanero,,,california-habanero,California habanero hot sauce,,00073214006090,,,retail_listing,http://world-en.openfoodfacts.org/product/0073214006090/california-habanero-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|candied-jalapeno,,,candied-jalapeno,Candied jalapeno sauce,,00860008739322,,,retail_listing,http://world-en.openfoodfacts.org/product/0860008739322/candied-jalapeno-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|capitol-sriracha-pepper,,,capitol-sriracha-pepper,Capitol sriracha pepper sauce,,00855982003293,,,retail_listing,http://world-en.openfoodfacts.org/product/0855982003293/capitol-sriracha-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|captain-mowatts-greenie,,,captain-mowatts-greenie,Captain mowatts greenie hot sauce,,00731468045455,,,retail_listing,http://world-en.openfoodfacts.org/product/0731468045455/captain-mowatts-greenie-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|caramelized-onion-roasted-red-pepper,,,caramelized-onion-roasted-red-pepper,Caramelized onion & roasted red pepper sauce,,00895979001017,,,retail_listing,http://world-en.openfoodfacts.org/product/0895979001017/caramelized-onion-roasted-red-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|caribbean-jerk-wing,,,caribbean-jerk-wing,Caribbean jerk wing sauce,,00078742163574,,,retail_listing,http://world-en.openfoodfacts.org/product/0078742163574/caribbean-jerk-wing-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|caribbean-sunshine-hot-pepper,,,caribbean-sunshine-hot-pepper,Caribbean Sunshine Hot Pepper Sauce,,00810913010078,,,retail_listing,http://world-en.openfoodfacts.org/product/0810913010078/caribbean-sunshine-hot-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cashew-harissa-dip,,,cashew-harissa-dip,Cashew harissa dip,,00041220453658,,,retail_listing,http://world-en.openfoodfacts.org/product/0041220453658/cashew-harissa-dip,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cayenne-hot-pepper,,,cayenne-hot-pepper,Cayenne hot pepper sauce,,00736924487008,,,retail_listing,http://world-en.openfoodfacts.org/product/0736924487008/cayenne-hot-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cayenne-sally,,,cayenne-sally,Cayenne sally hot sauce,,00858121005318,,,retail_listing,http://world-en.openfoodfacts.org/product/0858121005318/cayenne-sally-hot-sauce-cayenne-sally,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|caynne-pepper,,,caynne-pepper,Caynne pepper sauce,,06108776739408,,,retail_listing,http://world-en.openfoodfacts.org/product/6108776739408/caynne-pepper-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cayucos,,,cayucos,Cayucos Hot Sauce,,00610395622734,,,retail_listing,http://world-en.openfoodfacts.org/product/0610395622734/cayucos-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cbus-medium,,,cbus-medium,CBus Medium Hot Sauce,,00647293002597,,,retail_listing,http://world-en.openfoodfacts.org/product/0647293002597/cbus-medium-hot-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-alamo,,,chamoy-alamo,Chamoy Alamo,,00730742110186,,,retail_listing,http://world-en.openfoodfacts.org/product/0730742110186/chamoy-alamo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-cherry-bombs,,,chamoy-cherry-bombs,Chamoy Cherry Bombs,,00730742112876,,,retail_listing,http://world-en.openfoodfacts.org/product/0730742112876/chamoy-cherry-bombs,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-chino,,,chamoy-chino,Chamoy chino,,00730742103546,,,retail_listing,http://world-en.openfoodfacts.org/product/0730742103546/chamoy-chino,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-el-torito,,,chamoy-el-torito,Chamoy El Torito,,07503014341686,,,retail_listing,http://world-en.openfoodfacts.org/product/7503014341686/chamoy-el-torito,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-fruta,,,chamoy-fruta,Chamoy fruta,,00730742112661,,,retail_listing,http://world-en.openfoodfacts.org/product/0730742112661/chamoy-fruta,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-gummi-bears,,,chamoy-gummi-bears,Chamoy Gummi Bears,,00192484057837,,,retail_listing,http://world-en.openfoodfacts.org/product/0192484057837/chamoy-gummi-bears,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-kids,,,chamoy-kids,Chamoy kids,,00762983638051,,,retail_listing,http://world-en.openfoodfacts.org/product/0762983638051/chamoy-kids,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-mega-pocosito,,,chamoy-mega-pocosito,chamoy mega pocosito,,07503035555284,,,retail_listing,http://world-en.openfoodfacts.org/product/7503035555284/chamoy-mega-pocosito,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-mild,,,chamoy-mild,Chamoy mild sauce,,00633148102086,,,retail_listing,http://world-en.openfoodfacts.org/product/16107313113500049917/chamoy-mild-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-picositos-belts,,,chamoy-picositos-belts,Chamoy Picositos Belts,,00730742109500,,,retail_listing,http://world-en.openfoodfacts.org/product/0730742109500/chamoy-picositos-belts,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-pulparindo,,,chamoy-pulparindo,Chamoy pulparindo,,00725226087887,,,retail_listing,http://world-en.openfoodfacts.org/product/0725226087887/chamoy-pulparindo,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-sweet-and-spicy,,,chamoy-sweet-and-spicy,Chamoy Sweet and Spicy Sauce,,07503023865425,,,retail_listing,http://world-en.openfoodfacts.org/product/7503023865425/chamoy-sweet-and-spicy-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|chamoy-x-tajin,,,chamoy-x-tajin,Chamoy X Tajin,,00632138399710,,,retail_listing,http://world-en.openfoodfacts.org/product/0632138399710/chamoy-x-tajin,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cheech-mojo-habanero-hot-sauce-mango,,,cheech-mojo-habanero-hot-sauce-mango,Cheech mojo habanero hot sauce mango,,00736924420036,,,retail_listing,http://world-en.openfoodfacts.org/product/0736924420036/cheech-mojo-habanero-hot-sauce-mango,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cheery-pomagranate-habanero,,,cheery-pomagranate-habanero,Cheery pomagranate habanero sauce,,00020138330114,,,retail_listing,http://world-en.openfoodfacts.org/product/0020138330114/cheery-pomagranate-habanero-sauce,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
sauce:|cheesy-bliss-sriracha-style-bars,,,cheesy-bliss-sriracha-style-bars,Cheesy bliss sriracha style bars,,00077172667423,,,retail_listing,http://world-en.openfoodfacts.org/product/0077172667423/cheesy-bliss-sriracha-style-bars,,,,False,,2026-09-19T11:09:45.470554Z,2026-09-19T13:54:01.915222Z,sauce-names-1,sauce-match-1,rule:sauce-structured-1,off,1,1_population,,False,0,,single_source:off,0,,,v1
